playlist_id,playlist_name,playlist_uri,track_id,track_name,track_artist,featured_artists,track_popularity,track_uri,added_on,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,time_added,date_added,hour_added,day_added,month_added
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,22uZ8sPzkovoQG4Cu39Pqe,Big Pimpin',JAY Z,UGK,0,spotify:track:22uZ8sPzkovoQG4Cu39Pqe,2016-12-31T05:45:38Z,0.88,0.816,11.0,-6.269,0.0,0.158,0.192,0.00309,0.0406,0.914,138.03,audio_features,22uZ8sPzkovoQG4Cu39Pqe,spotify:track:22uZ8sPzkovoQG4Cu39Pqe,https://api.spotify.com/v1/tracks/22uZ8sPzkovoQG4Cu39Pqe,https://api.spotify.com/v1/audio-analysis/22uZ8sPzkovoQG4Cu39Pqe,284640.0,4.0,05:45:38,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),JAY Z,,5,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,2016-12-31T05:46:05Z,0.883,0.659,10.0,-6.017,0.0,0.294,0.0814,0.00119,0.0285,0.557,77.03,audio_features,5Tl0HJvynZtKdSUMKbFVVX,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX,https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX,238467.0,4.0,05:46:05,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,5MnXRG5LzgSzdpIkg5nagT,"Nigga What, Nigga Who (Originator 99)",JAY Z,Big Jaz,0,spotify:track:5MnXRG5LzgSzdpIkg5nagT,2016-12-31T05:46:11Z,0.862,0.614,11.0,-8.705,1.0,0.325,0.305,0.0,0.0656,0.714,132.916,audio_features,5MnXRG5LzgSzdpIkg5nagT,spotify:track:5MnXRG5LzgSzdpIkg5nagT,https://api.spotify.com/v1/tracks/5MnXRG5LzgSzdpIkg5nagT,https://api.spotify.com/v1/audio-analysis/5MnXRG5LzgSzdpIkg5nagT,233173.0,4.0,05:46:11,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,1FkgoPdajl8gwC1hlyvHtC,"Money, Cash, Hoes",JAY Z,DMX,0,spotify:track:1FkgoPdajl8gwC1hlyvHtC,2016-12-31T05:46:15Z,0.866,0.588,1.0,-7.254,1.0,0.413,0.00967,0.0,0.189,0.476,90.073,audio_features,1FkgoPdajl8gwC1hlyvHtC,spotify:track:1FkgoPdajl8gwC1hlyvHtC,https://api.spotify.com/v1/tracks/1FkgoPdajl8gwC1hlyvHtC,https://api.spotify.com/v1/audio-analysis/1FkgoPdajl8gwC1hlyvHtC,286133.0,4.0,05:46:15,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4LGMSdeKOUoy5Wf75Je0Hl,Can I Get A...,JAY Z,"Amil, Ja Rule",2,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,2016-12-31T05:46:19Z,0.863,0.7,8.0,-10.079,0.0,0.17,0.0628,2.63e-05,0.102,0.825,88.557,audio_features,4LGMSdeKOUoy5Wf75Je0Hl,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/tracks/4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/audio-analysis/4LGMSdeKOUoy5Wf75Je0Hl,309773.0,4.0,05:46:19,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,1SKhE8yTMuGrTLte0os673,It's Alright,Memphis Bleek,JAY Z,0,spotify:track:1SKhE8yTMuGrTLte0os673,2016-12-31T05:46:23Z,0.601,0.852,1.0,-8.927,1.0,0.298,0.0133,0.0,0.333,0.792,95.653,audio_features,1SKhE8yTMuGrTLte0os673,spotify:track:1SKhE8yTMuGrTLte0os673,https://api.spotify.com/v1/tracks/1SKhE8yTMuGrTLte0os673,https://api.spotify.com/v1/audio-analysis/1SKhE8yTMuGrTLte0os673,241720.0,4.0,05:46:23,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,3dT126FgdirenOn5aDXHBE,Money Ain't A Thang,JAY Z,JD,1,spotify:track:3dT126FgdirenOn5aDXHBE,2016-12-31T05:46:28Z,0.831,0.709,6.0,-8.415,0.0,0.27,0.0599,0.0,0.121,0.826,100.055,audio_features,3dT126FgdirenOn5aDXHBE,spotify:track:3dT126FgdirenOn5aDXHBE,https://api.spotify.com/v1/tracks/3dT126FgdirenOn5aDXHBE,https://api.spotify.com/v1/audio-analysis/3dT126FgdirenOn5aDXHBE,253240.0,4.0,05:46:28,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,1EkteNRr1GNnrjRZ5zRXWy,Always Be My Sunshine,JAY Z,"Babyface, Foxy Brown",0,spotify:track:1EkteNRr1GNnrjRZ5zRXWy,2016-12-31T05:46:43Z,0.828,0.656,6.0,-9.29,0.0,0.311,0.0139,7.59e-05,0.578,0.707,90.981,audio_features,1EkteNRr1GNnrjRZ5zRXWy,spotify:track:1EkteNRr1GNnrjRZ5zRXWy,https://api.spotify.com/v1/tracks/1EkteNRr1GNnrjRZ5zRXWy,https://api.spotify.com/v1/audio-analysis/1EkteNRr1GNnrjRZ5zRXWy,283360.0,4.0,05:46:43,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4iQOH0qvWjmATMp9fCGrEw,I Know What Girls Like,JAY Z,"Diddy, Lil' Kim",0,spotify:track:4iQOH0qvWjmATMp9fCGrEw,2016-12-31T05:46:55Z,0.94,0.794,1.0,-6.334,1.0,0.163,0.15,1.19e-06,0.152,0.614,98.971,audio_features,4iQOH0qvWjmATMp9fCGrEw,spotify:track:4iQOH0qvWjmATMp9fCGrEw,https://api.spotify.com/v1/tracks/4iQOH0qvWjmATMp9fCGrEw,https://api.spotify.com/v1/audio-analysis/4iQOH0qvWjmATMp9fCGrEw,290893.0,4.0,05:46:55,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,7fcTciTYcKnwrSnbzD5MkR,Flava In Ya Ear - Club Mix,Craig Mack,,28,spotify:track:7fcTciTYcKnwrSnbzD5MkR,2016-12-31T05:49:00Z,0.779,0.483,9.0,-11.098,0.0,0.332,0.544,0.0,0.0562,0.865,90.073,audio_features,7fcTciTYcKnwrSnbzD5MkR,spotify:track:7fcTciTYcKnwrSnbzD5MkR,https://api.spotify.com/v1/tracks/7fcTciTYcKnwrSnbzD5MkR,https://api.spotify.com/v1/audio-analysis/7fcTciTYcKnwrSnbzD5MkR,222773.0,4.0,05:49:00,2016-12-31,5,6,12
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,1uQbeHF6znPkD99pDGLvRN,Vivrant Thing - Club Mix,Q-Tip,,56,spotify:track:1uQbeHF6znPkD99pDGLvRN,2017-08-12T02:17:09Z,0.914,0.698,9.0,-8.619,1.0,0.0541,0.00631,0.000295,0.0575,0.613,99.034,audio_features,1uQbeHF6znPkD99pDGLvRN,spotify:track:1uQbeHF6znPkD99pDGLvRN,https://api.spotify.com/v1/tracks/1uQbeHF6znPkD99pDGLvRN,https://api.spotify.com/v1/audio-analysis/1uQbeHF6znPkD99pDGLvRN,190440.0,4.0,02:17:09,2017-08-12,2,6,8
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,Snoop Dogg,71,spotify:track:4LwU4Vp6od3Sb08CsP99GC,2017-08-12T02:17:14Z,0.916,0.906,3.0,-2.494,0.0,0.195,0.0279,0.0,0.0803,0.291,95.3,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507.0,4.0,02:17:14,2017-08-12,2,6,8
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4nOGwuxFp5LIFe2Nj476xH,It Was A Good Day,Ice Cube,,4,spotify:track:4nOGwuxFp5LIFe2Nj476xH,2017-08-12T02:17:16Z,0.795,0.745,5.0,-5.411,0.0,0.143,0.322,4.15e-05,0.221,0.811,82.383,audio_features,4nOGwuxFp5LIFe2Nj476xH,spotify:track:4nOGwuxFp5LIFe2Nj476xH,https://api.spotify.com/v1/tracks/4nOGwuxFp5LIFe2Nj476xH,https://api.spotify.com/v1/audio-analysis/4nOGwuxFp5LIFe2Nj476xH,260000.0,4.0,02:17:16,2017-08-12,2,6,8
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,2tNmhDlMbwQZLxQtWMt2EU,Gravel Pit,Wu-Tang Clan,,63,spotify:track:2tNmhDlMbwQZLxQtWMt2EU,2017-08-12T02:17:46Z,0.787,0.72,7.0,-7.569,1.0,0.251,0.222,0.0,0.633,0.538,121.003,audio_features,2tNmhDlMbwQZLxQtWMt2EU,spotify:track:2tNmhDlMbwQZLxQtWMt2EU,https://api.spotify.com/v1/tracks/2tNmhDlMbwQZLxQtWMt2EU,https://api.spotify.com/v1/audio-analysis/2tNmhDlMbwQZLxQtWMt2EU,253467.0,4.0,02:17:46,2017-08-12,2,6,8
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,729DJVyqWZUuwMRmYLQbX8,That's The Way,DJ Clue,"Mase, Foxy Brown, Fabolous Sport",27,spotify:track:729DJVyqWZUuwMRmYLQbX8,2017-09-14T23:25:31Z,0.939,0.678,6.0,-6.272,0.0,0.261,0.277,7.7e-05,0.192,0.597,100.724,audio_features,729DJVyqWZUuwMRmYLQbX8,spotify:track:729DJVyqWZUuwMRmYLQbX8,https://api.spotify.com/v1/tracks/729DJVyqWZUuwMRmYLQbX8,https://api.spotify.com/v1/audio-analysis/729DJVyqWZUuwMRmYLQbX8,271173.0,4.0,23:25:31,2017-09-14,23,4,9
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,7hfRrdFJgFKK3cJ4rmkecE,Feel so Good,Mase,,67,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,2017-09-23T23:14:20Z,0.821,0.703,11.0,-8.464,0.0,0.24,0.192,0.0,0.0816,0.536,105.154,audio_features,7hfRrdFJgFKK3cJ4rmkecE,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/tracks/7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/audio-analysis/7hfRrdFJgFKK3cJ4rmkecE,203627.0,4.0,23:14:20,2017-09-23,23,6,9
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,53oWwSxPuyH2cjYKXH8fgO,Get Money,Junior M.A.F.I.A.,,61,spotify:track:53oWwSxPuyH2cjYKXH8fgO,2017-09-23T23:15:37Z,0.727,0.83,2.0,-5.835,1.0,0.286,0.478,0.0,0.251,0.894,91.174,audio_features,53oWwSxPuyH2cjYKXH8fgO,spotify:track:53oWwSxPuyH2cjYKXH8fgO,https://api.spotify.com/v1/tracks/53oWwSxPuyH2cjYKXH8fgO,https://api.spotify.com/v1/audio-analysis/53oWwSxPuyH2cjYKXH8fgO,274938.0,4.0,23:15:37,2017-09-23,23,6,9
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,6tAGpdePBmedLwZdq05YYX,Get Ready (feat. Blackstreet),Mase,Blackstreet,42,spotify:track:6tAGpdePBmedLwZdq05YYX,2018-04-07T05:57:57Z,0.801,0.7,1.0,-5.171,1.0,0.148,0.431,0.0,0.114,0.753,106.286,audio_features,6tAGpdePBmedLwZdq05YYX,spotify:track:6tAGpdePBmedLwZdq05YYX,https://api.spotify.com/v1/tracks/6tAGpdePBmedLwZdq05YYX,https://api.spotify.com/v1/audio-analysis/6tAGpdePBmedLwZdq05YYX,260227.0,4.0,05:57:57,2018-04-07,5,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,2dieHErJLwG7fOzD8WAtFO,Lookin' at Me (feat. Puff Daddy),Mase,Diddy,48,spotify:track:2dieHErJLwG7fOzD8WAtFO,2018-04-07T05:59:00Z,0.743,0.516,11.0,-8.27,0.0,0.397,0.028,1.89e-05,0.273,0.614,188.247,audio_features,2dieHErJLwG7fOzD8WAtFO,spotify:track:2dieHErJLwG7fOzD8WAtFO,https://api.spotify.com/v1/tracks/2dieHErJLwG7fOzD8WAtFO,https://api.spotify.com/v1/audio-analysis/2dieHErJLwG7fOzD8WAtFO,255160.0,4.0,05:59:00,2018-04-07,5,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,2dY0tP2c0YYP48avcNNL2N,Niggaz Wanna Act (feat. Busta Rhymes),Mase,Busta Rhymes,34,spotify:track:2dY0tP2c0YYP48avcNNL2N,2018-04-07T06:00:09Z,0.75,0.822,6.0,-7.401,1.0,0.278,0.186,0.0,0.0617,0.837,96.082,audio_features,2dY0tP2c0YYP48avcNNL2N,spotify:track:2dY0tP2c0YYP48avcNNL2N,https://api.spotify.com/v1/tracks/2dY0tP2c0YYP48avcNNL2N,https://api.spotify.com/v1/audio-analysis/2dY0tP2c0YYP48avcNNL2N,249507.0,4.0,06:00:09,2018-04-07,6,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,02dwHTP8NS3rOaOWhg8j7V,"24 Hrs. To Live (feat. The Lox, Black Rob & DMX)",Mase,"The Lox, Black Rob, DMX",42,spotify:track:02dwHTP8NS3rOaOWhg8j7V,2018-04-07T06:00:28Z,0.66,0.869,5.0,-5.917,0.0,0.265,0.0985,0.0,0.187,0.652,95.625,audio_features,02dwHTP8NS3rOaOWhg8j7V,spotify:track:02dwHTP8NS3rOaOWhg8j7V,https://api.spotify.com/v1/tracks/02dwHTP8NS3rOaOWhg8j7V,https://api.spotify.com/v1/audio-analysis/02dwHTP8NS3rOaOWhg8j7V,256040.0,4.0,06:00:28,2018-04-07,6,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,6hxn98poTu1O4YZfafvC18,What You Want (feat. Total),Mase,Total,66,spotify:track:6hxn98poTu1O4YZfafvC18,2018-04-07T06:00:38Z,0.838,0.72,10.0,-6.593,0.0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,audio_features,6hxn98poTu1O4YZfafvC18,spotify:track:6hxn98poTu1O4YZfafvC18,https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18,https://api.spotify.com/v1/audio-analysis/6hxn98poTu1O4YZfafvC18,242947.0,4.0,06:00:38,2018-04-07,6,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,06zRQw9U7G9R8CKqPw58jc,Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),112,"The Notorious B.I.G., Mase",35,spotify:track:06zRQw9U7G9R8CKqPw58jc,2018-04-07T06:01:18Z,0.754,0.523,8.0,-5.799,1.0,0.0434,0.00841,0.0,0.126,0.786,95.778,audio_features,06zRQw9U7G9R8CKqPw58jc,spotify:track:06zRQw9U7G9R8CKqPw58jc,https://api.spotify.com/v1/tracks/06zRQw9U7G9R8CKqPw58jc,https://api.spotify.com/v1/audio-analysis/06zRQw9U7G9R8CKqPw58jc,285453.0,4.0,06:01:18,2018-04-07,6,6,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Ms. Lauryn Hill,,74,spotify:track:0uEp9E98JB5awlA084uaIg,2018-04-23T03:44:31Z,0.535,0.505,2.0,-8.926,0.0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267.0,4.0,03:44:31,2018-04-23,3,1,4
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,0ZDcLapel9chZ15ZNuOdD4,I Ain't Mad At Cha,2Pac,,59,spotify:track:0ZDcLapel9chZ15ZNuOdD4,2018-05-05T18:07:59Z,0.749,0.679,5.0,-5.889,0.0,0.238,0.0177,9.33e-06,0.406,0.672,85.04,audio_features,0ZDcLapel9chZ15ZNuOdD4,spotify:track:0ZDcLapel9chZ15ZNuOdD4,https://api.spotify.com/v1/tracks/0ZDcLapel9chZ15ZNuOdD4,https://api.spotify.com/v1/audio-analysis/0ZDcLapel9chZ15ZNuOdD4,293667.0,4.0,18:07:59,2018-05-05,18,6,5
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,5H0dVldtI6HJZnEXzigKfY,Ruff Ryders' Anthem,DMX,,60,spotify:track:5H0dVldtI6HJZnEXzigKfY,2018-06-07T14:12:34Z,0.879,0.573,10.0,-8.113,0.0,0.305,0.0636,0.0,0.256,0.73,91.037,audio_features,5H0dVldtI6HJZnEXzigKfY,spotify:track:5H0dVldtI6HJZnEXzigKfY,https://api.spotify.com/v1/tracks/5H0dVldtI6HJZnEXzigKfY,https://api.spotify.com/v1/audio-analysis/5H0dVldtI6HJZnEXzigKfY,214440.0,4.0,14:12:34,2018-06-07,14,4,6
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,2Zdrl11mydNWLlOWaAgH1v,It's All About The Benjamins - Rock Remix I,Diddy,,31,spotify:track:2Zdrl11mydNWLlOWaAgH1v,2018-09-27T01:21:31Z,0.603,0.959,2.0,-5.018,1.0,0.129,0.0307,0.000395,0.214,0.503,89.884,audio_features,2Zdrl11mydNWLlOWaAgH1v,spotify:track:2Zdrl11mydNWLlOWaAgH1v,https://api.spotify.com/v1/tracks/2Zdrl11mydNWLlOWaAgH1v,https://api.spotify.com/v1/audio-analysis/2Zdrl11mydNWLlOWaAgH1v,284267.0,4.0,01:21:31,2018-09-27,1,4,9
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,47w8ZDr5nBClBgMS92FBDQ,Quiet Storm,Mobb Deep,Lil' Kim,43,spotify:track:47w8ZDr5nBClBgMS92FBDQ,2019-02-24T10:34:43Z,0.792,0.79,9.0,-9.033,1.0,0.407,0.249,0.0,0.0705,0.411,97.517,audio_features,47w8ZDr5nBClBgMS92FBDQ,spotify:track:47w8ZDr5nBClBgMS92FBDQ,https://api.spotify.com/v1/tracks/47w8ZDr5nBClBgMS92FBDQ,https://api.spotify.com/v1/audio-analysis/47w8ZDr5nBClBgMS92FBDQ,244333.0,4.0,10:34:43,2019-02-24,10,7,2
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,57kdeoYzgGaKzRWj4XM1u8,What These Bitches Want,DMX,Sisqo,53,spotify:track:57kdeoYzgGaKzRWj4XM1u8,2019-03-06T00:53:05Z,0.672,0.837,1.0,-5.947,1.0,0.315,0.106,0.0,0.194,0.703,167.289,audio_features,57kdeoYzgGaKzRWj4XM1u8,spotify:track:57kdeoYzgGaKzRWj4XM1u8,https://api.spotify.com/v1/tracks/57kdeoYzgGaKzRWj4XM1u8,https://api.spotify.com/v1/audio-analysis/57kdeoYzgGaKzRWj4XM1u8,253040.0,4.0,00:53:05,2019-03-06,0,3,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,0LWkaEyQRkF0XAms8Bg1fC,Party Up,DMX,,70,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,2019-03-06T00:53:15Z,0.51,0.931,11.0,-3.302,1.0,0.347,0.0738,0.0,0.5,0.53,201.936,audio_features,0LWkaEyQRkF0XAms8Bg1fC,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/tracks/0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,268867.0,4.0,00:53:15,2019-03-06,0,3,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,0Cwn4fq9ysV0PsfSew34bp,Turn It Up / Fire It Up - Remix,Busta Rhymes,Busta Rhymes for Flipmode Entertainment,46,spotify:track:0Cwn4fq9ysV0PsfSew34bp,2019-03-06T20:41:12Z,0.817,0.84,2.0,-8.598,1.0,0.0922,0.00506,0.00034,0.288,0.89,104.295,audio_features,0Cwn4fq9ysV0PsfSew34bp,spotify:track:0Cwn4fq9ysV0PsfSew34bp,https://api.spotify.com/v1/tracks/0Cwn4fq9ysV0PsfSew34bp,https://api.spotify.com/v1/audio-analysis/0Cwn4fq9ysV0PsfSew34bp,237907.0,4.0,20:41:12,2019-03-06,20,3,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,2cZuNzaAGNFozlZTxSDU1g,Dangerous,Busta Rhymes,,43,spotify:track:2cZuNzaAGNFozlZTxSDU1g,2019-03-06T20:42:14Z,0.913,0.6,11.0,-8.446,0.0,0.202,0.0096,0.0,0.117,0.764,103.268,audio_features,2cZuNzaAGNFozlZTxSDU1g,spotify:track:2cZuNzaAGNFozlZTxSDU1g,https://api.spotify.com/v1/tracks/2cZuNzaAGNFozlZTxSDU1g,https://api.spotify.com/v1/audio-analysis/2cZuNzaAGNFozlZTxSDU1g,217640.0,4.0,20:42:14,2019-03-06,20,3,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4M8SdMmrvx001Au6aZFchJ,Everything Remains Raw,Busta Rhymes,,41,spotify:track:4M8SdMmrvx001Au6aZFchJ,2019-03-07T02:46:59Z,0.783,0.814,1.0,-7.673,0.0,0.281,0.0911,0.0,0.354,0.517,86.908,audio_features,4M8SdMmrvx001Au6aZFchJ,spotify:track:4M8SdMmrvx001Au6aZFchJ,https://api.spotify.com/v1/tracks/4M8SdMmrvx001Au6aZFchJ,https://api.spotify.com/v1/audio-analysis/4M8SdMmrvx001Au6aZFchJ,220827.0,4.0,02:46:59,2019-03-07,2,4,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,5qEzf9tBursDHplB2FhzVy,Superthug,N.O.R.E.,,44,spotify:track:5qEzf9tBursDHplB2FhzVy,2019-03-07T02:50:33Z,0.845,0.921,2.0,-4.711,1.0,0.184,0.00766,9.75e-06,0.0419,0.367,95.84,audio_features,5qEzf9tBursDHplB2FhzVy,spotify:track:5qEzf9tBursDHplB2FhzVy,https://api.spotify.com/v1/tracks/5qEzf9tBursDHplB2FhzVy,https://api.spotify.com/v1/audio-analysis/5qEzf9tBursDHplB2FhzVy,300360.0,4.0,02:50:33,2019-03-07,2,4,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,33i1NxhGadaXhPgJaiD6ad,Déjà Vu (Uptown Baby),Lord Tariq,Peter Gunz,39,spotify:track:33i1NxhGadaXhPgJaiD6ad,2019-03-07T02:50:50Z,0.804,0.61,1.0,-8.433,1.0,0.428,0.136,0.0,0.366,0.597,96.904,audio_features,33i1NxhGadaXhPgJaiD6ad,spotify:track:33i1NxhGadaXhPgJaiD6ad,https://api.spotify.com/v1/tracks/33i1NxhGadaXhPgJaiD6ad,https://api.spotify.com/v1/audio-analysis/33i1NxhGadaXhPgJaiD6ad,283227.0,4.0,02:50:50,2019-03-07,2,4,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man,Redman,67,spotify:track:4anqYZt4APNlFwQixpbdZR,2019-03-07T02:56:42Z,0.734,0.673,4.0,-7.223,1.0,0.381,0.0108,0.0,0.404,0.415,99.97,audio_features,4anqYZt4APNlFwQixpbdZR,spotify:track:4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/tracks/4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,136093.0,4.0,02:56:42,2019-03-07,2,4,3
7f89DdKO9vRrn7nl5Gjhdq,Hip-Hop: 1994 - 1999,spotify:playlist:7f89DdKO9vRrn7nl5Gjhdq,6y1tdcSoVcYZubXtCE0zRO,Get At Me Dog,DMX,Sheek,44,spotify:track:6y1tdcSoVcYZubXtCE0zRO,2019-03-07T02:57:24Z,0.697,0.64,1.0,-8.802,1.0,0.466,0.0457,0.0,0.774,0.571,97.296,audio_features,6y1tdcSoVcYZubXtCE0zRO,spotify:track:6y1tdcSoVcYZubXtCE0zRO,https://api.spotify.com/v1/tracks/6y1tdcSoVcYZubXtCE0zRO,https://api.spotify.com/v1/audio-analysis/6y1tdcSoVcYZubXtCE0zRO,243240.0,4.0,02:57:24,2019-03-07,2,4,3
